data;n°;sesso;lt carapace (mm);peso tot (g);peso addome;peso epato;Hiw;TwB;SA;muta;maturità gonadi;peso gonadi;;;;;;;;;;;;;;;;;;;
03/06/2020;13;M;54.55;27.4;8.9;1.9;6.93;32.48;NO;SI;;;;;;;;;;;;;;;;;;;;;
03/06/2020;14;M;54.12;20.2;8.1;2.2;10.89;40.10;SI;NO;;;;;;;;;;;;;;;;;;;;;
03/06/2020;15;M;49.29;26.1;6.4;1.3;4.98;24.52;SI;NO;;;;;;;;;;;;;;;;;;;;;
03/06/2020;16;M;52.26;21.3;6.9;1.2;5.63;32.39;NO;SI;;;;;;;;;;;;;;;;;;;;;
03/06/2020;17;M;40.45;18;4.3;0.9;5.00;23.89;SI;NO;;;;;;;;;;;;;;;;;;;;;
03/06/2020;18;M;45.03;20.6;4.6;0.9;4.37;22.33;SI;NO;;;;;;;;;;;;;;;;;;;;;
03/06/2020;19;M;49.77;24.3;6.3;1.5;6.17;25.93;SI;NO;;;;;;;;;;;;;;;;;;;;;
03/06/2020;20;M;46.15;18.9;4.6;1;5.29;24.34;SI;NO;;;;;;;;;;;;;;;;;;;;;
03/06/2020;21;M;52.66;21.8;6.6;1.4;6.42;30.28;SI;NO;;;;;;;;;;;;;;;;;;;;;
03/06/2020;22;M;52.22;26.1;7.5;1.5;5.75;28.74;SI;SI;;;;;;;;;;;;;;;;;;;;;
03/06/2020;23;M;56.91;28.6;8.3;1.3;4.55;29.02;SI;NO;;;;;;;;;;;;;;;;;;;;;
03/06/2020;24;M;53.33;25.8;7.8;1.7;6.59;30.23;NO;SI;;;;;;;;;;;;;;;;;;;;;
03/06/2020;25;M;53.36;30.8;7.3;1.8;5.84;23.70;SI;NO;;;;;;;;;;;;;;;;;;;;;
03/06/2020;26;M;52.09;28;7.5;1.5;5.36;26.79;SI;NO;;;;;;;;;;;;;;;;;;;;;
03/06/2020;27;M;47.19;18.9;6.3;1.4;7.41;33.33;NO;SI;;;;;;;;;;;;;;;;;;;;;
03/06/2020;28;M;47.28;16.1;5.3;0.8;4.97;32.92;NO;SI;;;;;;;;;;;;;;;;;;;;;
03/06/2020;29;M;46.38;16.7;6.6;0.6;3.59;39.52;NO;SI;;;;;;;;;;;;;;;;;;;;;
03/06/2020;30;M;44.74;21.1;4.3;1;4.74;20.38;SI;NO;;;;;;;;;;;;;;;;;;;;;
03/06/2020;31;M;51.31;20.5;7.4;1.2;5.85;36.10;NO;SI;;;;;;;;;;;;;;;;;;;;;
03/06/2020;32;M;53.46;27.4;8.5;1.8;6.57;31.02;NO;SI;;;;;;;;;;;;;;;;;;;;;
03/06/2020;33;M;50.37;20.8;7.2;1.5;7.21;34.62;NO;SI;;;;;;;;;;;;;;;;;;;;;
03/06/2020;34;M;45.24;17;5.5;0.7;4.12;32.35;SI;NO;;;;;;;;;;;;;;;;;;;;;
03/06/2020;35;M;53.13;33.1;8;1.7;5.14;24.17;SI;NO;;;;;;;;;;;;;;;;;;;;;
03/06/2020;36;M;39.67;9.1;3.7;0.6;6.59;40.66;NO;SI;;;;;;;;;;;;;;;;;;;;;
03/06/2020;37;M;53.07;32.7;7.4;1.6;4.89;22.63;SI;NO;;;;;;;;;;;;;;;;;;;;;
03/06/2020;38;M;49.47;19;7.1;0.5;2.63;37.37;SI;NO;;;;;;;;;;;;;;;;;;;;;
03/06/2020;39;M;44.25;19.7;5.6;0.6;3.05;28.43;SI;NO;;;;;;;;;;;;;;;;;;;;;
03/06/2020;40;M;54.81;22.4;8.1;1.8;8.04;36.16;NO;SI;;;;;;;;;;;;;;;;;;;;;
03/06/2020;41;M;43.08;12.5;4.6;0.6;4.80;36.80;NO;SI;;;;;;;;;;;;;;;;;;;;;
03/06/2020;42;M;51.17;20.3;6.4;1.6;7.88;31.53;NO;SI;;;;;;;;;;;;;;;;;;;;;
03/06/2020;43;M;45.14;13.7;5.5;1.1;8.03;40.15;NO;SI;;;;;;;;;;;;;;;;;;;;;
03/06/2020;44;M;46.94;12;5.5;0.8;6.67;45.83;NO;SI;;;;;;;;;;;;;;;;;;;;;
03/06/2020;45;M;47.62;16.7;1.2;0.7;4.19;7.19;NO;SI;;;;;;;;;;;;;;;;;;;;;
03/06/2020;46;M;48.33;16.3;6.2;0.6;3.68;38.04;NO;SI;;;;;;;;;;;;;;;;;;;;;
03/06/2020;47;M;52.35;22.1;7.5;1.3;5.88;33.94;NO;SI;;;;;;;;;;;;;;;;;;;;;
03/06/2020;48;M;53.95;26.8;8;1.9;7.09;29.85;NO;SI;;;;;;;;;;;;;;;;;;;;;
03/06/2020;49;M;53.28;35.4;6.9;1.8;5.08;19.49;SI;NO;;;;;;;;;;;;;;;;;;;;;
03/06/2020;50;M;54.59;25.8;7.8;1.6;6.20;30.23;SI;NO;;;;;;;;;;;;;;;;;;;;;
03/06/2020;51;M;54.24;33.2;6.8;1.7;5.12;20.48;SI;NO;;;;;;;;;;;;;;;;;;;;;
03/06/2020;52;M;51.84;29.9;7.5;1.5;5.02;25.08;SI;NO;;;;;;;;;;;;;;;;;;;;;
03/06/2020;53;M;53.55;31.45;7.4;1.5;4.77;23.53;SI;NO;;;;;;;;;;;;;;;;;;;;;
03/06/2020;54;M;53.57;37.2;8.8;1.7;4.57;23.66;SI;NO;;;;;;;;;;;;;;;;;;;;;
03/06/2020;55;M;53.98;24.3;8.9;1.8;7.41;36.63;NO;SI;;;;;;;;;;;;;;;;;;;;;
03/06/2020;56;M;56.02;36;8;1.7;4.72;22.22;SI;NO;;;;;;;;;;;;;;;;;;;;;
03/06/2020;57;M;57.7;44.4;8.4;1.9;4.28;18.92;SI;NO;;;;;;;;;;;;;;;;;;;;;
03/06/2020;58;M;58.85;43.4;8.5;2.2;5.07;19.59;SI;NO;;;;;;;;;;;;;;;;;;;;;
03/06/2020;59;M;47.37;4;5.4;1.4;35.00;135.00;SI;NO;;;;;;;;;;;;;;;;;;;;;
03/06/2020;60;M;55.01;38.7;9.5;1;2.58;24.55;SI;NO;;;;;;;;;;;;;;;;;;;;;
03/06/2020;61;M;58.21;39.8;10.5;1.6;4.02;26.38;NO;SI;;;;;;;;;;;;;;;;;;;;;
03/06/2020;62;M;55.5;38.4;7.8;2;5.21;20.31;SI;NO;;;;;;;;;;;;;;;;;;;;;
03/06/2020;63;M;56.05;36.9;8.1;1.9;5.15;21.95;SI;NO;;;;;;;;;;;;;;;;;;;;;
03/06/2020;64;M;58.59;44.6;8.6;2;4.48;19.28;SI;NO;;;;;;;;;;;;;;;;;;;;;
03/06/2020;65;M;68.84;74.1;14.3;3.2;4.32;19.30;SI;NO;;;;;;;;;;;;;;;;;;;;;
03/06/2020;1;F;53.4;22.22;8.4;2;9.00;37.80;;SI;IMMATURE;;;;;;;;;;;;;;;;;;;;
03/06/2020;2;F;55;24.4;9;2.2;9.02;36.89;;SI;IMMATURE;;;;;;;;;;;;;;;;;;;;
03/06/2020;3;F;55.53;33;6.2;2.6;7.88;18.79;;NO;IN VIA DI MATURAZIONE;;;;;;;;;;;;;;;;;;;;
03/06/2020;4;F;51.16;23.3;7.9;1.7;7.30;33.91;;SI;IMMATURE;;;;;;;;;;;;;;;;;;;;
03/06/2020;5;F;54.12;27.1;9.6;2.3;8.49;35.42;;SI;IMMATURE;;;;;;;;;;;;;;;;;;;;
03/06/2020;6;F;53.78;28.5;9.5;2.5;8.77;33.33;;SI;IMMATURE;;;;;;;;;;;;;;;;;;;;
03/06/2020;7;F;48.36;21.4;5.9;1.8;8.41;27.57;;SI;IN VIA DI MATURAZIONE;;;;;;;;;;;;;;;;;;;;
03/06/2020;8;F;52.26;30.2;7.8;1.7;5.63;25.83;;NO;MATURE;1.5;;;;;;;;;;;;;;;;;;;
03/06/2020;9;F;51.09;21.9;7.7;1.5;6.85;35.16;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
03/06/2020;10;F;45.95;16.3;6.1;1.4;8.59;37.42;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
03/06/2020;11;F;50.49;22.4;6.9;1.5;6.70;30.80;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
03/06/2020;12;F;50.78;19.3;6.8;1.8;9.33;35.23;;SI;IMMATURE;;;;;;;;;;;;;;;;;;;;
03/06/2020;13;F;53.28;22.9;9;1.8;7.86;39.30;;SI;IMMATURE;;;;;;;;;;;;;;;;;;;;
03/06/2020;14;F;53.17;22.5;8.1;1.8;8.00;36.00;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
03/06/2020;15;F;54.55;23.5;9.1;2.1;8.94;38.72;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
03/06/2020;16;F;48.65;20.7;6.9;1.6;7.73;33.33;;SI;IMMATURE;;;;;;;;;;;;;;;;;;;;
03/06/2020;17;F;46.18;14.6;6;1.2;8.22;41.10;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
03/06/2020;18;F;48.95;17.8;6.6;1.7;9.55;37.08;;SI;IMMATURE;;;;;;;;;;;;;;;;;;;;
03/06/2020;19;F;48.73;18.4;6.5;1.5;8.15;35.33;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
03/06/2020;20;F;51.22;20.9;7.1;1.4;6.70;33.97;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
03/06/2020;21;F;49.53;20;6;1.5;7.50;30.00;;NO;IN VIA DI MATURAZIONE;;;;;;;;;;;;;;;;;;;;
03/06/2020;22;F;50.21;26.3;7.1;4.6;17.49;27.00;;NO;IN VIA DI MATURAZIONE;;;;;;;;;;;;;;;;;;;;
03/06/2020;23;F;42.62;15.2;5.1;1.2;7.89;33.55;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
03/06/2020;24;F;16.16;17.3;6.2;1.2;6.94;35.84;;SI;IMMATURE;;;;;;;;;;;;;;;;;;;;
03/06/2020;25;F;53.54;20.5;8.3;2;9.76;40.49;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
03/06/2020;26;F;51.38;20.5;7.8;1.4;6.83;38.05;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
03/06/2020;27;F;41.75;11.7;4.5;1.3;11.11;38.46;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
03/06/2020;28;F;49.72;20.2;6.9;1.4;6.93;34.16;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
03/06/2020;29;F;53.72;21.2;;;0.00;0.00;;SI;IMMATURE;;;;;;;;;;;;;;;;;;;;
03/06/2020;30;F;58.17;31.5;10.1;2.7;8.57;32.06;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
03/06/2020;31;F;57.07;32.6;9.4;2.5;7.67;28.83;;NO;IN VIA DI MATURAZIONE;;;;;;;;;;;;;;;;;;;;
03/06/2020;32;F;37.18;9.5;3.6;0.7;7.37;37.89;;SI;IMMATURE;;;;;;;;;;;;;;;;;;;;
03/06/2020;33;F;41.43;11.6;4.5;0.9;7.76;38.79;;SI;IMMATURE;;;;;;;;;;;;;;;;;;;;
03/06/2020;34;F;40.13;9.2;3.6;0.3;3.26;39.13;;SI;IMMATURE;;;;;;;;;;;;;;;;;;;;
03/06/2020;35;F;57.71;31.1;10.6;2.3;7.40;34.08;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
03/06/2020;36;F;60.86;37.7;12;2;5.31;31.83;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
03/06/2020;37;F;59.57;32.7;11;2.8;8.56;33.64;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
03/06/2020;38;F;63.62;50.3;13.8;3.6;7.16;27.44;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
03/06/2020;39;F;56.56;34.6;9.4;2.8;8.09;27.17;;NO;IN VIA DI MATURAZIONE;;;;;;;;;;;;;;;;;;;;
03/06/2020;40;F;60.59;39.1;12.1;2.1;5.37;30.95;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
03/06/2020;41;F;59.36;44.8;11.3;3.1;6.92;25.22;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
03/06/2020;42;F;56.69;31.8;9.4;2.2;6.92;29.56;;NO;QUASI MATURE;;;;;;;;;;;;;;;;;;;;
03/06/2020;43;F;61.51;38.6;12.7;2.7;6.99;32.90;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
03/06/2020;44;F;63.35;48.2;11.5;2.3;4.77;23.86;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
03/06/2020;45;F;59.78;41.8;14.7;3.1;7.42;35.17;;NO;IN VIA DI MATURAZIONE;;;;;;;;;;;;;;;;;;;;
03/06/2020;46;F;65.18;50.1;14.3;3.400;6.79;28.54;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
23/06/2020;1;M;52.05;32.1;6.8;1.3;4.05;21.18;SI;NO;;;;;;;;;;;;;;;;;;;;;
23/06/2020;2;M;55.62;39;7.8;2.1;5.38;20.00;SI;NO;;;;;;;;;;;;;;;;;;;;;
23/06/2020;3;M;49.23;26.8;6;0.9;3.36;22.39;SI;NO;;;;;;;;;;;;;;;;;;;;;
23/06/2020;4;M;52.12;31.2;7.2;1.8;5.77;23.08;SI;NO;;;;;;;;;;;;;;;;;;;;;
23/06/2020;5;M;50.6;29;5.9;1.3;1.10;20.34;SI;NO;;;;;;;;;;;;;;;;;;;;;
23/06/2020;6;M;53.27;34.8;7.7;1.4;4.02;22.13;SI;NO;;;;;;;;;;;;;;;;;;;;;
23/06/2020;7;M;50.28;30.6;6.3;1.8;5.88;20.59;SI;NO;;;;;;;;;;;;;;;;;;;;;
23/06/2020;8;M;50.89;30;7.4;1.4;4.67;24.67;SI;NO;;;;;;;;;;;;;;;;;;;;;
23/06/2020;9;M;52.97;31.2;7.4;1.4;4.49;23.72;SI;NO;;;;;;;;;;;;;;;;;;;;;
23/06/2020;10;M;47.3;16.5;5.9;0.9;5.45;35.76;SI;NO;;;;;;;;;;;;;;;;;;;;;
23/06/2020;11;M;49.13;28.6;7;1.5;5.24;24.48;SI;NO;;;;;;;;;;;;;;;;;;;;;
23/06/2020;12;M;47.7;20.9;5.6;1.1;5.26;26.79;SI;NO;;;;;;;;;;;;;;;;;;;;;
23/06/2020;13;M;47.2;24.9;5.8;1;4.02;23.29;SI;NO;;;;;;;;;;;;;;;;;;;;;
23/06/2020;14;M;44.8;18.5;5.1;0.9;4.86;27.57;SI;NO;;;;;;;;;;;;;;;;;;;;;
23/06/2020;15;M;48.11;19.9;5.4;0.9;4.52;27.14;SI;NO;;;;;;;;;;;;;;;;;;;;;
23/06/2020;16;M;47.44;23.1;5.6;0.8;3.46;24.24;SI;NO;;;;;;;;;;;;;;;;;;;;;
23/06/2020;17;M;40.81;12.9;4;0.9;6.98;31.01;SI;NO;;;;;;;;;;;;;;;;;;;;;
23/06/2020;18;M;54.2;35.6;8.5;1.7;4.78;23.88;SI;NO;;;;;;;;;;;;;;;;;;;;;
23/06/2020;19;M;50.1;26;6.3;1.5;5.77;24.23;SI;NO;;;;;;;;;;;;;;;;;;;;;
23/06/2020;20;M;44.91;19.3;4.8;0.6;3.11;24.87;SI;NO;;;;;;;;;;;;;;;;;;;;;
23/06/2020;21;M;51.17;28.5;6.9;1.2;4.21;24.21;SI;NO;;;;;;;;;;;;;;;;;;;;;
23/06/2020;22;M;54.4;25.6;7.4;1.7;6.64;28.91;SI;NO;;;;;;;;;;;;;;;;;;;;;
23/06/2020;23;M;42.91;15.1;4.5;0.8;5.30;29.80;SI;NO;;;;;;;;;;;;;;;;;;;;;
23/06/2020;24;M;61.33;47.5;10.2;2.5;5.26;21.47;SI;NO;;;;;;;;;;;;;;;;;;;;;
23/06/2020;25;M;53.3;38.5;7.5;1.5;3.90;19.48;SI;NO;;;;;;;;;;;;;;;;;;;;;
23/06/2020;26;M;50.58;29;6.2;1;3.45;21.38;SI;NO;;;;;;;;;;;;;;;;;;;;;
23/06/2020;27;M;47.3;24.8;5.6;0.5;2.02;22.58;SI;NO;;;;;;;;;;;;;;;;;;;;;
23/06/2020;28;M;44.45;26.5;6;1.1;4.15;22.64;SI;NO;;;;;;;;;;;;;;;;;;;;;
23/06/2020;29;M;47.61;26.3;5.3;1;3.80;20.15;SI;NO;;;;;;;;;;;;;;;;;;;;;
23/06/2020;30;M;52.97;29;7.1;1.2;4.14;24.48;SI;NO;;;;;;;;;;;;;;;;;;;;;
23/06/2020;31;M;52.21;34.4;7.4;1.4;4.07;21.51;SI;NO;;;;;;;;;;;;;;;;;;;;;
23/06/2020;32;M;53.87;37.6;7.7;1.7;4.52;20.48;SI;NO;;;;;;;;;;;;;;;;;;;;;
23/06/2020;33;M;58.2;39.2;9.4;1.4;3.57;23.98;SI;NO;;;;;;;;;;;;;;;;;;;;;
23/06/2020;34;M;53.39;36.8;7.2;1.7;4.62;19.57;SI;NO;;;;;;;;;;;;;;;;;;;;;
23/06/2020;35;M;54.82;33.7;7.9;1.7;5.04;23.44;SI;NO;;;;;;;;;;;;;;;;;;;;;
23/06/2020;36;M;50.06;27.4;6.9;1.2;4.38;25.18;SI;NO;;;;;;;;;;;;;;;;;;;;;
23/06/2020;37;M;60.85;45.1;11.2;24;53.22;24.83;SI;NO;;;;;;;;;;;;;;;;;;;;;
23/06/2020;38;M;58.49;48.1;9.5;2.2;4.57;19.75;SI;NO;;;;;;;;;;;;;;;;;;;;;
23/06/2020;39;M;54.93;34.9;7.8;1.7;4.87;22.35;SI;NO;;;;;;;;;;;;;;;;;;;;;
23/06/2020;40;M;53.42;40.8;7.6;1.6;3.92;18.63;SI;NO;;;;;;;;;;;;;;;;;;;;;
23/06/2020;41;M;60.24;47.8;11.1;2.3;4.81;23.22;SI;NO;;;;;;;;;;;;;;;;;;;;;
23/06/2020;42;M;52.14;33.7;6.4;1.2;3.56;18.99;SI;NO;;;;;;;;;;;;;;;;;;;;;
23/06/2020;43;M;54.69;37.4;8.4;1.7;4.55;22.46;SI;NO;;;;;;;;;;;;;;;;;;;;;
23/06/2020;44;M;44.39;21.1;5.3;1;4.74;25.12;SI;NO;;;;;;;;;;;;;;;;;;;;;
23/06/2020;45;M;46.24;23.5;5.4;1;4.26;22.98;SI;NO;;;;;;;;;;;;;;;;;;;;;
23/06/2020;46;M;52.88;35.5;8.1;1.5;4.23;22.82;SI;NO;;;;;;;;;;;;;;;;;;;;;
23/06/2020;47;M;51.09;26.1;6.6;2.2;8.43;25.29;SI;NO;;;;;;;;;;;;;;;;;;;;;
23/06/2020;48;M;48.3;21.7;5.7;1.2;5.53;26.27;SI;NO;;;;;;;;;;;;;;;;;;;;;
23/06/2020;49;M;47.78;21.3;6;1;4.69;28.17;SI;NO;;;;;;;;;;;;;;;;;;;;;
23/06/2020;50;M;45.23;21.8;5.1;0.9;4.13;23.39;SI;NO;;;;;;;;;;;;;;;;;;;;;
23/06/2020;51;M;48.23;20.1;7.4;0.8;3.98;36.82;SI;NO;;;;;;;;;;;;;;;;;;;;;
23/06/2020;52;M;52.38;28.7;7.1;1.4;4.88;24.74;SI;NO;;;;;;;;;;;;;;;;;;;;;
23/06/2020;53;M;39.41;10.4;3.9;0.7;6.73;37.50;NO;SI;;;;;;;;;;;;;;;;;;;;;
23/06/2020;54;M;39.38;10.4;3.6;0.5;4.81;34.62;NO;SI;;;;;;;;;;;;;;;;;;;;;
23/06/2020;55;M;45.18;21;4.8;0.9;4.29;22.86;SI;NO;;;;;;;;;;;;;;;;;;;;;
23/06/2020;56;M;46.25;16.1;5.8;1.1;6.83;36.02;SI;NO;;;;;;;;;;;;;;;;;;;;;
23/06/2020;57;M;61.51;59.2;12.2;2.5;4.22;20.61;SI;NO;;;;;;;;;;;;;;;;;;;;;
23/06/2020;58;M;62.04;55.3;11;2.5;4.52;19.89;SI;NO;;;;;;;;;;;;;;;;;;;;;
23/06/2020;1;F;52.25;25.5;6.9;1.6;6.27;27.06;;NO;IN VIA DI MATURAZIONE;;;;;;;;;;;;;;;;;;;;
23/06/2020;2;F;56.76;36.9;8.5;2.8;7.59;23.04;;NO;MATURE;0.6;;;;;;;;;;;;;;;;;;;
23/06/2020;3;F;56.05;34.3;9.3;2.3;6.71;27.11;;NO;MATURE;0.6;;;;;;;;;;;;;;;;;;;
23/06/2020;4;F;46.17;21.8;5.8;1.1;5.05;26.61;;NO;MATURE;1.1;;;;;;;;;;;;;;;;;;;
23/06/2020;5;F;51.39;29.9;7.4;2.2;7.36;24.75;;NO;IN VIA DI MATURAZIONE;;;;;;;;;;;;;;;;;;;;
23/06/2020;6;F;57.1;36.9;9.6;2.4;6.50;26.02;;NO;MATURE;0.5;;;;;;;;;;;;;;;;;;;
23/06/2020;7;F;55.99;37.1;9;1.5;4.04;24.26;;NO;MATURE;1.5;;;;;;;;;;;;;;;;;;;
23/06/2020;8;F;52.17;26.2;8.1;2.2;8.40;30.92;;NO;IN VIA DI MATURAZIONE;;;;;;;;;;;;;;;;;;;;
23/06/2020;9;F;52.03;33.5;7.7;2.3;6.87;22.99;;NO;MATURE;0.5;;;;;;;;;;;;;;;;;;;
23/06/2020;10;F;52.29;29.8;5.2;0.7;2.35;17.45;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
23/06/2020;11;F;56.32;37.3;8.2;2.3;6.17;21.98;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
23/06/2020;12;F;57.17;43.6;9.6;3.5;8.03;22.02;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
23/06/2020;13;F;62.15;46.9;12.1;2.6;5.54;25.80;;NO;MATURE;0.8;;;;;;;;;;;;;;;;;;;
23/06/2020;14;F;60.46;45;10.9;1.9;4.22;24.22;;NO;MATURE;1.8;;;;;;;;;;;;;;;;;;;
23/06/2020;15;F;62.76;48.8;10.9;3.5;7.17;22.34;;NO;MATURE;0.7;;;;;;;;;;;;;;;;;;;
23/06/2020;16;F;47.79;20.5;5.9;1.5;7.32;28.78;;NO;MATURE;0.4;;;;;;;;;;;;;;;;;;;
23/06/2020;17;F;55.77;52.1;8.1;1.7;3.26;15.55;;NO;MATURE;1.3;;;;;;;;;;;;;;;;;;;
23/06/2020;18;F;48.04;23.4;6.3;1.7;7.26;26.92;;NO;IN VIA DI MATURAZIONE;;;;;;;;;;;;;;;;;;;;
23/06/2020;19;F;54.31;31.3;8.7;2.3;7.35;27.80;;NO;IN VIA DI MATURAZIONE;;;;;;;;;;;;;;;;;;;;
23/06/2020;20;F;55.12;33.2;9.6;2.4;7.23;28.92;;NO;IN VIA DI MATURAZIONE;;;;;;;;;;;;;;;;;;;;
23/06/2020;21;F;63.66;48.3;12;3.7;7.66;24.84;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
23/06/2020;22;F;58.19;34.4;10;2;5.81;29.07;;NO;MATURE;0.5;;;;;;;;;;;;;;;;;;;
23/06/2020;23;F;46.18;15.2;4.5;1.2;7.89;29.61;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
23/06/2020;24;F;53.27;27.9;7.6;1.8;6.45;27.24;;NO;MATURE;0.5;;;;;;;;;;;;;;;;;;;
23/06/2020;25;F;53.58;30.8;9.7;1.9;6.17;31.49;;NO;MATURE;0.7;;;;;;;;;;;;;;;;;;;
23/06/2020;26;F;59.39;50.5;12.3;3.6;7.13;24.36;;NO;MATURE;0.7;;;;;;;;;;;;;;;;;;;
23/06/2020;27;F;48.82;22.5;4.2;1.3;5.78;18.67;;SI;IMMATURE;;;;;;;;;;;;;;;;;;;;
23/06/2020;28;F;52.94;30.6;7.8;2;6.54;25.49;;NO;QUASI MATURE;;;;;;;;;;;;;;;;;;;;
23/06/2020;29;F;47.68;21;5.3;1.6;7.62;25.24;;NO;QUASI MATURE;0.5;;;;;;;;;;;;;;;;;;;
23/06/2020;30;F;48.04;16.9;5.3;1.1;6.51;31.36;;SI;IMMATURE;;;;;;;;;;;;;;;;;;;;
23/06/2020;31;F;59.86;41.4;10.7;2.7;6.52;25.85;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
23/06/2020;32;F;44.29;13.9;5.5;1.1;7.91;39.57;;SI;IMMATURE;;;;;;;;;;;;;;;;;;;;
23/06/2020;33;F;45.63;14.2;5.8;0.8;5.63;40.85;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
23/06/2020;34;F;43.02;12.9;4.9;0.6;4.65;37.98;;SI;IMMATURE;;;;;;;;;;;;;;;;;;;;
23/06/2020;35;F;72.72;68.4;19.4;4.5;6.58;28.36;;NO;IN VIA DI MATURAZIONE;;;;;;;;;;;;;;;;;;;;
30/07/2020;1;M;56.54;31.5;8.3;1.2;3.81;26.35;SI;NO;;;;;;;;;;;;;;;;;;;;;
30/07/2020;2;M;51.97;28;7.7;0.9;3.21;27.50;SI;NO;;;;;;;;;;;;;;;;;;;;;
30/07/2020;3;M;54.09;28.9;8.6;0.8;2.77;29.76;SI;NO;;;;;;;;;;;;;;;;;;;;;
30/07/2020;4;M;53.43;25.7;9;0.9;3.50;35.02;SI;NO;;;;;;;;;;;;;;;;;;;;;
30/07/2020;5;M;43.11;15.8;4.6;0.4;2.53;29.11;SI;NO;;;;;;;;;;;;;;;;;;;;;
30/07/2020;6;M;50.34;26.6;6.4;0.8;3.01;24.06;SI;NO;;;;;;;;;;;;;;;;;;;;;
30/07/2020;7;M;45.37;13.9;4.8;0.2;1.44;34.53;SI;NO;;;;;;;;;;;;;;;;;;;;;
30/07/2020;8;M;51.03;25.6;7.1;0.4;1.56;27.73;SI;NO;;;;;;;;;;;;;;;;;;;;;
30/07/2020;9;M;54.24;28.2;8;1;3.55;28.37;SI;NO;;;;;;;;;;;;;;;;;;;;;
30/07/2020;10;M;48.35;23;6.1;0.9;3.91;26.52;SI;NO;;;;;;;;;;;;;;;;;;;;;
30/07/2020;11;M;44.4;20.1;5;0.6;2.99;24.88;SI;NO;;;;;;;;;;;;;;;;;;;;;
30/07/2020;12;M;46.26;19.1;5.3;0.9;4.71;27.75;SI;NO;;;;;;;;;;;;;;;;;;;;;
30/07/2020;13;M;49.59;24.8;6.9;0.5;2.02;27.82;SI;NO;;;;;;;;;;;;;;;;;;;;;
30/07/2020;14;M;48.1;23.4;6.4;0.8;3.42;27.35;SI;NO;;;;;;;;;;;;;;;;;;;;;
30/07/2020;15;M;45.47;16.5;5.2;0.6;3.64;31.52;SI;NO;;;;;;;;;;;;;;;;;;;;;
30/07/2020;16;M;48.59;22.3;6.2;0.6;2.69;27.80;SI;NO;;;;;;;;;;;;;;;;;;;;;
30/07/2020;17;M;48.89;23.6;7;0.8;3.39;29.66;SI;NO;;;;;;;;;;;;;;;;;;;;;
30/07/2020;18;M;49.23;21;6.1;0.7;3.33;29.05;SI;NO;;;;;;;;;;;;;;;;;;;;;
30/07/2020;19;M;42.7;16.4;4.9;0.4;2.44;29.88;SI;NO;;;;;;;;;;;;;;;;;;;;;
30/07/2020;20;M;43.56;18.6;4.3;0.4;2.15;23.12;SI;NO;;;;;;;;;;;;;;;;;;;;;
30/07/2020;21;M;47.35;21.1;5.2;0.7;3.32;24.64;SI;NO;;;;;;;;;;;;;;;;;;;;;
30/07/2020;22;M;37.9;11;3.4;0.6;5.45;30.91;SI;NO;;;;;;;;;;;;;;;;;;;;;
30/07/2020;23;M;43.67;10.6;3.7;0.4;3.77;34.91;SI;NO;;;;;;;;;;;;;;;;;;;;;
30/07/2020;24;M;44.83;14.4;5.1;0.6;4.17;35.42;SI;NO;;;;;;;;;;;;;;;;;;;;;
30/07/2020;25;M;48.78;17.9;6.1;0.6;3.35;34.08;SI;NO;;;;;;;;;;;;;;;;;;;;;
30/07/2020;26;M;46.87;21.2;5.8;0.7;3.30;27.36;SI;NO;;;;;;;;;;;;;;;;;;;;;
